sleep_s,test_case,producers,consumers,elapsed_s,produced,consumed,throughput
0.0035,2,4,1,.011243000,6112,1212,274049
0.0035,3,16,1,.011519000,6018,314,65964.1
0.0035,4,1,2,.010994000,4992,10055,2.28096e+06
0.0035,5,4,2,.010840000,4324,2330,523232
0.0035,6,16,2,.010865000,5613,685,144543
0.0035,7,1,4,.010128000,1408,5586,1.2642e+06
0.0035,8,4,4,.009749000,3170,3326,780448
0.0035,9,16,4,.010925000,5839,1080,229121
0.0035,10,1,16,.010061000,427,6519,1.41655e+06
0.0035,11,4,16,.010076000,1356,5541,1.19479e+06
0.0035,12,16,16,.029152000,16555,9470,449673
0.0036,1,1,1,.010587000,8786,8733,1.92454e+06
0.0036,2,4,1,.010515000,5948,1416,311631
0.0036,3,16,1,.011134000,6096,364,76182.6
0.0036,4,1,2,.010569000,5988,11387,2.83312e+06
0.0036,5,4,2,.010609000,4853,2078,455276
0.0036,6,16,2,.010597000,7079,747,158459
0.0036,7,1,4,.010610000,1453,5894,1.29242e+06
0.0036,8,4,4,.010972000,3355,3294,709850
0.0036,9,16,4,.010594000,5803,1189,239513
0.0036,10,1,16,.010524000,373,7083,1.50657e+06
0.0036,11,4,16,.011131000,1400,5356,1.10566e+06
0.0036,12,16,16,.011010000,3661,3012,610031
0.0037,1,1,1,.009989000,8044,7942,1.71122e+06
0.0037,2,4,1,.009565000,6091,1549,331405
0.0037,3,16,1,.009128000,6070,351,87533
0.0037,4,1,2,.012595000,5187,9544,2.0472e+06
0.0037,5,4,2,.010018000,4592,2345,501814
0.0037,6,16,2,.009794000,6083,653,134066
0.0037,7,1,4,.009812000,1544,5699,1.28181e+06
0.0037,8,4,4,.010623000,3719,3581,757950
0.0037,9,16,4,.011432000,5635,1304,260861
0.0037,10,1,16,.010333000,346,6384,1.39074e+06
0.0037,11,4,16,.010891000,1883,5827,1.18134e+06
0.0037,12,16,16,.011551000,3894,3525,667087
0.0037,1,1,1,.010909000,9405,9382,2.01806e+06
0.0037,2,4,1,.010481000,5770,1792,385069
0.0037,3,16,1,.010781000,6268,353,72945.2
0.0037,4,1,2,.010800000,4930,9731,2.09054e+06
0.0037,5,4,2,.010362000,4696,2599,552068
0.0037,6,16,2,.010782000,6045,737,150183
0.0037,7,1,4,.009172000,1251,4876,1.27862e+06
0.0037,8,4,4,.010068000,3504,3271,694402
0.0037,9,16,4,.011026000,5570,1551,309952
0.0037,10,1,16,.010290000,569,6931,1.42537e+06
0.0037,11,4,16,.010318000,1454,5207,1.06849e+06
0.0037,12,16,16,.011133000,4188,3702,730753
0.0038,1,1,1,.011085000,8625,8666,1.8176e+06
0.0038,2,4,1,.010866000,5823,1425,299992
0.0038,3,16,1,.010497000,6529,415,83180.2
0.0038,4,1,2,.010585000,4699,8466,1.77192e+06
0.0038,5,4,2,.010495000,4347,2620,544798
0.0038,6,16,2,.011272000,6369,884,175462
0.0038,7,1,4,.010623000,1738,6485,1.3576e+06
0.0038,8,4,4,.010821000,3701,3483,720380
0.0038,9,16,4,.011105000,5261,1782,352055
0.0038,10,1,16,.010984000,431,6312,1.26819e+06
0.0038,11,4,16,.010715000,1668,5497,1.08767e+06
0.0038,12,16,16,.010921000,3553,3399,656473
0.0039,1,1,1,.010131000,9252,9376,1.91396e+06
0.0039,2,4,1,.010020000,6363,1555,315893
0.0039,3,16,1,.010894000,7251,352,68708.1
0.0039,4,1,2,.010844000,5448,10716,2.18367e+06
0.0039,5,4,2,.010431000,4996,2541,503784
0.0039,6,16,2,.011421000,7084,802,156311
0.0039,7,1,4,.010515000,1627,6342,1.28864e+06
0.0039,8,4,4,.011263000,3686,3835,775047
0.0039,9,16,4,.011380000,6027,1565,298655
0.0039,10,1,16,.010938000,430,6763,1.33421e+06
0.0039,11,4,16,.011073000,1684,5945,1.15297e+06
0.0039,12,16,16,.011643000,3821,3443,636357
0.0041,1,1,1,.011112000,10344,10332,2.00433e+06
0.0041,2,4,1,.011377000,6108,1658,318964
0.0041,3,16,1,.011030000,7114,417,77528.5
0.0041,4,1,2,.011152000,6149,12809,2.48468e+06
0.0041,5,4,2,.012442000,5406,2698,521684
0.0041,6,16,2,.011295000,6710,705,129763
0.0041,7,1,4,.010669000,1800,6893,1.33303e+06
0.0041,8,4,4,.010114000,3976,3820,738041
0.0041,9,16,4,.010766000,5691,1150,242267
0.0041,10,1,16,.011056000,500,7386,1.39095e+06
0.0041,11,4,16,.010965000,1631,5874,1.12047e+06
0.0041,12,16,16,.012058000,4587,4888,851859
0.0042,1,1,1,.011820000,9463,9669,1.83201e+06
0.0042,2,4,1,.016507000,6621,1278,242872
0.0042,3,16,1,.011999000,8045,412,73587.9
0.0042,4,1,2,.011759000,4021,8833,1.67055e+06
0.0042,5,4,2,.011289000,5545,3044,578879
0.0042,6,16,2,.011693000,6815,873,160844
0.0042,7,1,4,.010814000,1866,7063,1.33441e+06
0.0042,8,4,4,.011140000,4157,3901,730698
0.0042,9,16,4,.011192000,6048,1365,252283
0.0042,10,1,16,.010759000,627,7120,1.31823e+06
0.0042,11,4,16,.010619000,1579,6633,1.20271e+06
0.0042,12,16,16,.011360000,4155,4231,751193
0.0043,1,1,1,.010673000,10250,10354,1.91353e+06
0.0043,2,4,1,.011138000,7114,1948,358028
0.0043,3,16,1,.011570000,6672,566,101054
0.0043,4,1,2,.010239000,8349,16824,3.10402e+06
0.0043,5,4,2,.009941000,4674,2406,526370
0.0043,6,16,2,.011025000,7364,982,175304
0.0043,7,1,4,.011035000,1743,6631,1.22641e+06
0.0043,8,4,4,.011669000,4598,4307,784170
0.0043,9,16,4,.011051000,6298,1143,203725
0.0043,10,1,16,.011618000,410,7634,1.38679e+06
0.0043,11,4,16,.011934000,1872,6601,1.1768e+06
0.0043,12,16,16,.011526000,5146,3498,601896
0.0044,1,1,1,.010826000,8606,8679,1.76939e+06
0.0044,2,4,1,.011316000,6937,1632,293712
0.0044,3,16,1,.011348000,8693,527,92245.1
0.0044,4,1,2,.010490000,7853,15239,2.7558e+06
0.0044,5,4,2,.011681000,5278,2703,486058
0.0044,6,16,2,.011314000,7677,836,144381
0.0044,7,1,4,.010781000,1753,7141,1.2876e+06
0.0044,8,4,4,.011570000,4799,3875,686958
0.0044,9,16,4,.011338000,6461,1621,276848
0.0044,10,1,16,.011143000,644,8212,1.44204e+06
0.0044,11,4,16,.011314000,1915,7167,1.24788e+06
0.0044,12,16,16,.012894000,4584,4423,633887
0.0045,1,1,1,.011281000,9041,9141,1.61944e+06
0.0045,2,4,1,.011483000,7665,1645,291358
0.0045,3,16,1,.011860000,8153,634,108476
0.0045,4,1,2,.011325000,4137,8822,1.55856e+06
0.0045,5,4,2,.011660000,5652,2849,499985
0.0045,6,16,2,.012174000,7464,933,156950
0.0045,7,1,4,.011777000,1754,7397,1.30373e+06
0.0045,8,4,4,.011448000,4339,4350,762179
0.0045,9,16,4,.010934000,7088,1902,321684
0.0045,10,1,16,.011120000,456,7740,1.32494e+06
0.0045,11,4,16,.010756000,1748,7364,1.26916e+06
0.0045,12,16,16,.011274000,4071,4391,726706
0.0046,1,1,1,.011362000,9198,9149,1.58073e+06
0.0046,2,4,1,.011391000,7160,1857,323388
0.0046,3,16,1,.014033000,8360,592,98119.5
0.0046,4,1,2,.012001000,6106,11999,2.08253e+06
0.0046,5,4,2,.011400000,5812,3050,524276
0.0046,6,16,2,.011550000,7847,864,145643
0.0046,7,1,4,.011335000,1802,7478,1.29076e+06
0.0046,8,4,4,.011752000,3905,4399,755224
0.0046,9,16,4,.012410000,6929,1599,262591
0.0046,10,1,16,.012330000,546,7098,1.19236e+06
0.0046,11,4,16,.012176000,1925,7421,1.23841e+06
0.0046,12,16,16,.011832000,5084,4457,720336
0.0047,1,1,1,.041372000,4153,5948,459857
0.0047,2,4,1,.011045000,7428,1870,314852
0.0047,3,16,1,.011822000,7943,473,76059.8
0.0047,4,1,2,.011744000,6313,12428,2.10359e+06
0.0047,5,4,2,.011880000,6189,2852,479369
0.0047,6,16,2,.011999000,8461,1154,187669
0.0047,7,1,4,.011357000,1926,7777,1.31354e+06
0.0047,8,4,4,.011344000,4388,4285,720587
0.0047,9,16,4,.013211000,7671,1840,264479
0.0047,10,1,16,.011741000,440,8031,1.35542e+06
0.0047,11,4,16,.012629000,2092,7490,1.21226e+06
0.0047,12,16,16,.012886000,4903,4950,780971
0.0048,1,1,1,.012007000,11124,11335,1.88093e+06
0.0048,2,4,1,.011993000,7627,1842,305034
0.0048,3,16,1,.011648000,8857,487,76314.3
0.0048,4,1,2,.010834000,8890,17542,2.90608e+06
0.0048,5,4,2,.011380000,5594,2891,481087
0.0048,6,16,2,.011779000,7713,963,156703
0.0048,7,1,4,.012096000,2020,7706,1.28631e+06
0.0048,8,4,4,.011876000,4616,4342,713362
0.0048,9,16,4,.012269000,7701,2413,385719
0.0048,10,1,16,.012063000,428,8278,1.33247e+06
0.0048,11,4,16,.012286000,1995,6832,1.10292e+06
0.0048,12,16,16,.014632000,4722,4124,635233
0.0049,1,1,1,.013819000,11425,11365,1.84562e+06
0.0049,2,4,1,.012471000,8158,2006,324305
0.0049,3,16,1,.012119000,8493,527,83222
0.0049,4,1,2,.011899000,4389,11682,1.89651e+06
0.0049,5,4,2,.011933000,5928,3298,534282
0.0049,6,16,2,.012403000,8446,1142,179281
0.0049,7,1,4,.012147000,1935,7725,1.25102e+06
0.0049,8,4,4,.011854000,4425,4707,759850
0.0049,9,16,4,.011661000,7693,1707,266816
0.0049,10,1,16,.012220000,528,9604,1.52146e+06
0.0049,11,4,16,.013153000,1918,7468,1.17276e+06
0.0049,12,16,16,.013400000,4743,4993,764821
0.0051,1,1,1,.012277000,11561,11637,1.81382e+06
0.0051,2,4,1,.012595000,8415,2082,323117
0.0051,3,16,1,.012455000,9045,422,63271.1
0.0051,4,1,2,.012095000,5242,9460,1.47605e+06
0.0051,5,4,2,.012278000,6587,3439,534260
0.0051,6,16,2,.013157000,9082,973,144090
0.0051,7,1,4,.012331000,2044,8053,1.25291e+06
0.0051,8,4,4,.011344000,4008,4360,743829
0.0051,9,16,4,.012394000,7854,2103,325870
0.0051,10,1,16,.016445000,784,12495,1.19769e+06
0.0051,11,4,16,.011872000,1889,7414,1.11578e+06
0.0051,12,16,16,.012279000,4662,4615,669908
0.0052,1,1,1,.011812000,13215,13192,2.02083e+06
0.0052,2,4,1,.012021000,8245,1845,281222
0.0052,3,16,1,.012340000,8958,597,88323.9
0.0052,4,1,2,.012492000,5165,10600,1.6183e+06
0.0052,5,4,2,.013053000,7064,3560,535189
0.0052,6,16,2,.011619000,7619,946,158363
0.0052,7,1,4,.012350000,2380,8437,1.28504e+06
0.0052,8,4,4,.012546000,5048,4741,719175
0.0052,9,16,4,.013018000,7262,2249,329993
0.0052,10,1,16,.012747000,597,9422,1.4025e+06
0.0052,11,4,16,.012905000,1895,7226,1.06323e+06
0.0052,12,16,16,.025223000,13724,6103,462477
0.0053,1,1,1,.013242000,10259,10510,1.57709e+06
0.0053,2,4,1,.013132000,8573,2131,318390
0.0053,3,16,1,.013008000,10543,367,53621.7
0.0053,4,1,2,.011908000,5043,9411,1.47429e+06
0.0053,5,4,2,.012581000,7441,3499,522482
0.0053,6,16,2,.013249000,13112,1123,152402
0.0053,7,1,4,.012615000,2246,8970,1.34517e+06
0.0053,8,4,4,.012810000,4647,4765,710566
0.0053,9,16,4,.012924000,8222,1945,277735
0.0053,10,1,16,.013136000,616,9593,1.35576e+06
0.0053,11,4,16,.012720000,2433,7765,1.15627e+06
0.0053,12,16,16,.013558000,5093,4982,693106
0.0054,1,1,1,.012946000,12575,12514,1.84662e+06
0.0054,2,4,1,.012670000,9155,2367,347732
0.0054,3,16,1,.012909000,9513,637,90303.9
0.0054,4,1,2,.012239000,7954,14966,2.20849e+06
0.0054,5,4,2,.012805000,6680,3488,511121
0.0054,6,16,2,.012126000,8346,994,142965
0.0054,7,1,4,.011258000,1856,8156,1.32477e+06
0.0054,8,4,4,.012137000,5203,5040,732112
0.0054,9,16,4,.012904000,8152,1815,256232
0.0054,10,1,16,.013490000,648,9612,1.38119e+06
0.0054,11,4,16,.012527000,1824,7824,1.16972e+06
0.0054,12,16,16,.013527000,5274,5107,706464
0.0055,1,1,1,.012843000,12456,12367,1.7918e+06
0.0055,2,4,1,.012832000,8837,2457,353805
0.0055,3,16,1,.013151000,9361,602,85526.5
0.0055,4,1,2,.013494000,11177,16553,2.176e+06
0.0055,5,4,2,.012406000,7519,3447,496369
0.0055,6,16,2,.013373000,8497,1019,141865
0.0055,7,1,4,.013137000,2170,8621,1.24576e+06
0.0055,8,4,4,.013154000,5886,5029,720208
0.0055,9,16,4,.013318000,8361,2015,280720
0.0055,10,1,16,.012002000,606,9605,1.35504e+06
0.0055,11,4,16,.012434000,2024,8013,1.12349e+06
0.0055,12,16,16,.012824000,5670,5462,736197
0.0056,1,1,1,.011921000,14114,14021,1.99464e+06
0.0056,2,4,1,.011749000,7007,1913,330508
0.0056,3,16,1,.013481000,9778,546,75511.7
0.0056,4,1,2,.013143000,7269,13668,1.9425e+06
0.0056,5,4,2,.012871000,7699,4044,568760
0.0056,6,16,2,.012766000,9238,1222,167659
0.0056,7,1,4,.013305000,2388,9212,1.30597e+06
0.0056,8,4,4,.014034000,4696,4625,649267
0.0056,9,16,4,.014263000,8197,2074,278193
0.0056,10,1,16,.013346000,637,8924,1.23341e+06
0.0056,11,4,16,.013309000,2116,8018,1.09367e+06
0.0056,12,16,16,.041196000,6162,638,75595.8
0.0057,1,1,1,.012949000,13966,14310,1.99097e+06
0.0057,2,4,1,.012769000,9229,2221,309272
0.0057,3,16,1,.012336000,9055,610,84009.7
0.0057,4,1,2,.012245000,9186,18440,2.56889e+06
0.0057,5,4,2,.012291000,6421,3467,538210
0.0057,6,16,2,.013778000,8827,940,124073
0.0057,7,1,4,.013149000,2350,9192,1.28074e+06
0.0057,8,4,4,.012949000,5262,5262,729466
0.0057,9,16,4,.013031000,9147,2225,300886
0.0057,10,1,16,.014057000,718,9653,1.29177e+06
0.0057,11,4,16,.013760000,2366,8320,1.10104e+06
0.0057,12,16,16,.014081000,5773,5127,665949
0.0058,1,1,1,.013328000,13281,13371,1.83606e+06
0.0058,2,4,1,.013076000,9608,2263,309556
0.0058,3,16,1,.012073000,8651,633,104223
0.0058,4,1,2,.012893000,6792,17099,2.34699e+06
0.0058,5,4,2,.012609000,7460,3688,505955
0.0058,6,16,2,.012968000,9845,1071,142763
0.0058,7,1,4,.012665000,2339,9241,1.26665e+06
0.0058,8,4,4,.012730000,5410,5458,746333
0.0058,9,16,4,.013413000,8839,2101,278724
0.0058,10,1,16,.013632000,655,10071,1.33803e+06
0.0058,11,4,16,.012391000,1811,7318,1.16213e+06
0.0058,12,16,16,.013508000,6111,5257,680069
0.0059,1,1,1,.011926000,11900,11966,1.95171e+06
0.0059,2,4,1,.013236000,8075,2086,314961
0.0059,3,16,1,.014525000,10189,669,88207.7
0.0059,4,1,2,.012512000,5626,11286,1.69184e+06
0.0059,5,4,2,.012274000,6368,3117,481181
0.0059,6,16,2,.013636000,9613,1172,149669
0.0059,7,1,4,.013652000,2600,9248,1.24531e+06
0.0059,8,4,4,.013445000,5567,5727,766456
0.0059,9,16,4,.013110000,8515,1907,247244
0.0059,10,1,16,.012701000,575,10414,1.37702e+06
0.0059,11,4,16,.012901000,2207,8550,1.12677e+06
0.0059,12,16,16,.013731000,5780,5749,726744
0.006,1,1,1,.013484000,14809,14826,1.96905e+06
0.006,2,4,1,.013874000,9852,2302,302498
0.006,3,16,1,.013926000,11973,659,85386.2
0.006,4,1,2,.013714000,6956,12495,1.66472e+06
0.006,5,4,2,.012498000,6911,3531,557732
0.006,6,16,2,.013455000,9702,1205,157002
0.006,7,1,4,.013381000,2457,10015,1.32584e+06
0.006,8,4,4,.013389000,5670,5432,713884
0.006,9,16,4,.014653000,8911,1721,210586
0.006,10,1,16,.015493000,1406,9926,1.29133e+06
0.006,11,4,16,.013185000,2236,9307,1.19456e+06
0.006,12,16,16,.013929000,5438,5834,731188
0.007,1,1,1,.014169000,16600,16766,1.91355e+06
0.007,2,4,1,.014020000,11422,2933,333725
0.007,3,16,1,.014047000,13137,909,106034
0.007,4,1,2,.014658000,9098,17732,2.01403e+06
0.007,5,4,2,.014161000,9031,4433,503266
0.007,6,16,2,.014223000,10685,1307,167601
0.007,7,1,4,.014943000,2663,11654,1.32107e+06
0.007,8,4,4,.015292000,6679,6799,768452
0.007,9,16,4,.015071000,10009,2568,282691
0.007,10,1,16,.015089000,731,12182,1.35281e+06
0.007,11,4,16,.015612000,2701,10350,1.15232e+06
0.007,12,16,16,.015404000,6601,6950,758496
0.008,1,1,1,.016161000,20220,20231,2.01767e+06
0.008,2,4,1,.016345000,13191,3200,317883
0.008,3,16,1,.015428000,13764,867,85069.5
0.008,4,1,2,.015645000,11028,22957,2.29098e+06
0.008,5,4,2,.016011000,9952,5312,526978
0.008,6,16,2,.014764000,13114,1345,156432
0.008,7,1,4,.017454000,3168,13887,1.40572e+06
0.008,8,4,4,.017294000,7023,7165,710041
0.008,9,16,4,.016701000,11026,2257,217279
0.008,10,1,16,.017460000,578,14295,1.36188e+06
0.008,11,4,16,.016525000,2658,12230,1.19808e+06
0.008,12,16,16,.016701000,7228,7336,698758
0.009,1,1,1,.015486000,18318,18596,1.93281e+06
0.009,2,4,1,.016245000,12955,3419,331810
0.009,3,16,1,.017770000,15358,992,86716.1
0.009,4,1,2,.017046000,15895,29410,2.60398e+06
0.009,5,4,2,.017140000,11258,5849,518147
0.009,6,16,2,.016094000,13353,1610,152753
0.009,7,1,4,.016067000,2720,13124,1.32386e+06
0.009,8,4,4,.016819000,7917,7246,692559
0.009,9,16,4,.017888000,12982,3244,282346
0.009,10,1,16,.015726000,761,13151,1.33738e+06
0.009,11,4,16,.017581000,2718,12676,1.11841e+06
0.009,12,16,16,.018089000,9323,8166,701623
0.01,1,1,1,.016738000,17780,18190,1.7343e+06
0.01,2,4,1,.018961000,16254,4167,332167
0.01,3,16,1,.018841000,16492,964,75963
0.01,4,1,2,.018492000,13507,26981,2.148e+06
0.01,5,4,2,.018688000,12390,6864,546819
0.01,6,16,2,.017280000,14886,1757,152797
0.01,7,1,4,.017932000,4275,16613,1.32434e+06
0.01,8,4,4,.018176000,9393,9201,731351
0.01,9,16,4,.018602000,14565,3395,261304
0.01,10,1,16,.019033000,990,15924,1.24453e+06
0.01,11,4,16,.054468000,2900,12844,998614
0.01,12,16,16,.020026000,9628,10063,760139
0.021,1,1,1,.032790000,47901,47671,1.83141e+06
0.021,2,4,1,.028208000,27512,7584,349983
0.021,3,16,1,.032336000,32772,1706,65209.2
0.021,4,1,2,.032933000,30161,59992,2.30418e+06
0.021,5,4,2,.032848000,27683,13495,516639
0.021,6,16,2,.032085000,33144,4573,172637
0.021,7,1,4,.031527000,8118,33351,1.27948e+06
0.021,8,4,4,.028961000,16482,17614,747704
0.021,9,16,4,.030652000,25037,6823,279010
0.021,10,1,16,.032408000,2066,32024,1.21254e+06
0.021,11,4,16,.029217000,6075,24364,1.06577e+06
0.021,12,16,16,.033614000,19503,16504,609785
0.0031,1,1,1,.010106000,7502,7383,1.8916e+06
0.0031,2,4,1,.010978000,4943,1183,301630
0.0031,3,16,1,.010177000,5158,387,94195
0.0031,4,1,2,.009591000,3722,7715,1.97384e+06
0.0031,5,4,2,.009809000,4084,2189,555513
0.0031,6,16,2,.010421000,5893,540,129974
0.0031,7,1,4,.009538000,1045,5203,1.37582e+06
0.0031,8,4,4,.009940000,3128,2978,754273
0.0031,9,16,4,.008646000,4225,1080,292033
0.0031,10,1,16,.009491000,497,5332,1.30388e+06
0.0031,11,4,16,.009547000,1255,5186,1.25906e+06
0.0031,12,16,16,.009587000,3219,2880,665161
0.0041,1,1,1,.011122000,9726,9578,1.85288e+06
0.0041,2,4,1,.010988000,6565,1770,341950
0.0041,3,16,1,.011365000,7404,423,78956.6
0.0041,4,1,2,.011218000,3621,11055,2.14375e+06
0.0041,5,4,2,.010980000,5308,2749,530509
0.0041,6,16,2,.011009000,7089,757,141341
0.0041,7,1,4,.010752000,1716,6168,1.18235e+06
0.0041,8,4,4,.010215000,3420,2922,674502
0.0041,9,16,4,.011829000,5977,1481,272478
0.0041,10,1,16,.011027000,439,7019,1.31819e+06
0.0041,11,4,16,.011471000,1813,6204,1.15325e+06
0.0041,12,16,16,.011756000,3855,3778,680941
0.0051,1,1,1,.012348000,11712,11851,1.85084e+06
0.0051,2,4,1,.012427000,8267,2324,360498
0.0051,3,16,1,.011005000,8502,571,96307
0.0051,4,1,2,.011304000,7863,15331,2.39423e+06
0.0051,5,4,2,.011651000,6570,3382,526769
0.0051,6,16,2,.011424000,7573,956,159394
0.0051,7,1,4,.012151000,1965,8179,1.27252e+06
0.0051,8,4,4,.012667000,4997,4982,774609
0.0051,9,16,4,.012897000,7503,1894,284347
0.0051,10,1,16,.011595000,331,7244,1.27454e+06
0.0051,11,4,16,.012725000,2607,8629,1.29146e+06
0.0051,12,16,16,.054249000,4886,4609,631572
0.0061,1,1,1,.013567000,14408,14161,1.85024e+06
0.0061,2,4,1,.015639000,9587,2513,327077
0.0061,3,16,1,.013976000,10906,1081,138037
0.0061,4,1,2,.012426000,5466,11608,1.81631e+06
0.0061,5,4,2,.013440000,7576,3494,498296
0.0061,6,16,2,.013555000,10356,1077,137287
0.0061,7,1,4,.012913000,2469,9565,1.24733e+06
0.0061,8,4,4,.013188000,5756,6054,787394
0.0061,9,16,4,.013475000,9005,1959,249623
0.0061,10,1,16,.014128000,891,11053,1.40097e+06
0.0061,11,4,16,.013800000,2167,9731,1.23323e+06
0.0061,12,16,16,.013943000,5514,5749,711273
0.0071,1,1,1,.014750000,16666,16783,1.88484e+06
0.0071,2,4,1,.014690000,11139,2807,313412
0.0071,3,16,1,.015093000,12025,798,87342.2
0.0071,4,1,2,.016712000,8263,16832,1.88916e+06
0.0071,5,4,2,.015787000,9272,5000,560509
0.0071,6,16,2,.015459000,12558,1128,123308
0.0071,7,1,4,.014477000,2806,11425,1.27817e+06
0.0071,8,4,4,.014691000,6817,6751,753789
0.0071,9,16,4,.015717000,10450,2443,262137
0.0071,10,1,16,.014866000,758,13203,1.45051e+06
0.0071,11,4,16,.014354000,2922,10482,1.14883e+06
0.0071,12,16,16,.015509000,6683,6290,675623
0.0081,1,1,1,.015409000,13759,13783,1.56179e+06
0.0081,2,4,1,.017617000,12836,3189,309326
0.0081,3,16,1,.015892000,14051,1347,142876
0.0081,4,1,2,.016553000,8596,16503,1.62417e+06
0.0081,5,4,2,.016599000,10950,4675,458987
0.0081,6,16,2,.014353000,10982,1255,147253
0.0081,7,1,4,.016119000,3586,14044,1.37428e+06
0.0081,8,4,4,.016334000,7534,7751,753206
0.0081,9,16,4,.016836000,12070,3308,311013
0.0081,10,1,16,.016574000,812,14414,1.37184e+06
0.0081,11,4,16,.015542000,2886,12045,1.25359e+06
0.0081,12,16,16,.016649000,7952,7864,734079
0.0091,1,1,1,.018137000,19989,19838,1.73553e+06
0.0091,2,4,1,.016771000,14729,3595,316386
0.0091,3,16,1,.017205000,15737,992,85652.3
0.0091,4,1,2,.016718000,17317,33414,2.92917e+06
0.0091,5,4,2,.017030000,11428,5694,498810
0.0091,6,16,2,.014939000,11129,1738,184375
0.0091,7,1,4,.016745000,3767,14202,1.24396e+06
0.0091,8,4,4,.017173000,8766,8684,757552
0.0091,9,16,4,.016401000,10827,3125,280572
0.0091,10,1,16,.015372000,891,13779,1.40551e+06
0.0091,11,4,16,.015000000,2761,10737,1.08845e+06
0.0091,12,16,16,.017130000,7725,6670,568648
0.01,1,1,1,.017876000,24143,24212,1.92888e+06
0.01,2,4,1,.015392000,12745,3354,328810
0.01,3,16,1,.017619000,15723,1227,102124
0.01,4,1,2,.017161000,16286,32452,2.77092e+06
0.01,5,4,2,.016948000,11716,5722,501646
0.01,6,16,2,.016491000,13712,1832,165867
0.01,7,1,4,.018067000,4087,16482,1.31249e+06
0.01,8,4,4,.017532000,9133,8683,742821
0.01,9,16,4,.019539000,13990,3310,253119
0.01,10,1,16,.018214000,1108,16919,1.33367e+06
0.01,11,4,16,.016805000,2858,12914,1.17119e+06
0.01,12,16,16,.018944000,9149,9677,744940
0.011,1,1,1,.017733000,22959,22878,1.86811e+06
0.011,2,4,1,.019954000,17827,4536,327998
0.011,3,16,1,.020661000,17958,1276,89232.6
0.011,4,1,2,.017781000,11558,23165,1.97816e+06
0.011,5,4,2,.019691000,14627,7119,515891
0.011,6,16,2,.017690000,14512,1965,166611
0.011,7,1,4,.018828000,4273,17185,1.31083e+06
0.011,8,4,4,.019097000,10205,10097,766629
0.011,9,16,4,.019950000,15344,3677,259801
0.011,10,1,16,.020118000,1145,16164,1.14725e+06
0.011,11,4,16,.020610000,3080,14048,991165
0.011,12,16,16,.050694000,9168,7244,290660
0.012,1,1,1,.022240000,27934,27636,1.83617e+06
0.012,2,4,1,.020950000,18785,4859,322856
0.012,3,16,1,.020028000,17931,973,67939.1
0.012,4,1,2,.019773000,15611,30624,2.2802e+06
0.012,5,4,2,.020861000,15709,7733,513368
0.012,6,16,2,.020689000,18062,2031,133764
0.012,7,1,4,.019111000,4096,17289,1.29516e+06
0.012,8,4,4,.019732000,10016,10461,744207
0.012,9,16,4,.021554000,16235,4286,281266
0.012,10,1,16,.021381000,1348,19694,1.28794e+06
0.012,11,4,16,.020932000,4140,16820,1.09199e+06
0.012,12,16,16,.018828000,8696,8705,682014
0.013,1,1,1,.021652000,31077,31023,1.90597e+06
0.013,2,4,1,.020228000,18461,4329,293436
0.013,3,16,1,.020048000,18427,1052,73908.4
0.013,4,1,2,.018801000,19707,39456,2.9533e+06
0.013,5,4,2,.021713000,15568,7856,481537
0.013,6,16,2,.022239000,20896,2552,154919
0.013,7,1,4,.019775000,4360,17609,1.27245e+06
0.013,8,4,4,.021351000,11554,11566,732575
0.013,9,16,4,.022252000,18372,5130,307897
0.013,10,1,16,.019080000,1149,18628,1.39977e+06
0.013,11,4,16,.023238000,4929,19818,1.13877e+06
0.013,12,16,16,.024300000,14592,10501,580291
0.014,1,1,1,.023546000,33467,33640,1.91705e+06
0.014,2,4,1,.023848000,22184,5747,327612
0.014,3,16,1,.021020000,20476,1164,78001.9
0.014,4,1,2,.023468000,15737,36477,2.08068e+06
0.014,5,4,2,.022967000,16820,8562,522110
0.014,6,16,2,.023646000,21771,3099,174549
0.014,7,1,4,.023879000,5585,22738,1.29445e+06
0.014,8,4,4,.021815000,11970,12085,741865
0.014,9,16,4,.023386000,19304,4251,237578
0.014,10,1,16,.023159000,1257,22866,1.28441e+06
0.014,11,4,16,.024666000,5001,19237,1.05403e+06
0.014,12,16,16,.024169000,12703,12719,705484
0.015,1,1,1,.025114000,34474,34340,1.82868e+06
0.015,2,4,1,.024756000,23633,6074,325457
0.015,3,16,1,.025130000,23650,1634,86119.5
0.015,4,1,2,.024734000,20562,36439,1.93773e+06
0.015,5,4,2,.025301000,19256,9696,511401
0.015,6,16,2,.026865000,25194,2850,140082
0.015,7,1,4,.021655000,5044,19749,1.2758e+06
0.015,8,4,4,.025007000,13521,13531,718955
0.015,9,16,4,.024587000,22046,4804,252978
0.015,10,1,16,.023053000,1647,23877,1.34787e+06
0.015,11,4,16,.025352000,5656,21720,1.14069e+06
0.015,12,16,16,.026373000,14807,15309,768298
0.016,1,1,1,.024032000,31164,31144,1.72199e+06
0.016,2,4,1,.026092000,25428,6601,328734
0.016,3,16,1,.024627000,29505,2115,115913
0.016,4,1,2,.026100000,17657,29896,1.49329e+06
0.016,5,4,2,.022938000,17359,10009,599352
0.016,6,16,2,.026392000,25792,2774,135756
0.016,7,1,4,.024322000,6447,23757,1.27836e+06
0.016,8,4,4,.025894000,14768,14802,735439
