sleep_s,test_case,producers,consumers,elapsed_s,produced,consumed,throughput
0.0033,1,1,1,.009235000,6770,7159,1.73017e+06
0.0033,2,4,1,.011277000,4643,1170,320036
0.0033,3,16,1,.009470000,5838,316,73332.8
0.0033,4,1,2,.010373000,3935,8969,2.10866e+06
0.0033,5,4,2,.009341000,4194,2371,567703
0.0033,6,16,2,.010302000,5651,560,129093
0.0033,7,1,4,.010266000,1418,5127,1.22929e+06
0.0033,8,4,4,.009930000,3151,3178,755244
0.0033,9,16,4,.010615000,5670,1292,297826
0.0033,10,1,16,.009925000,770,7106,1.64292e+06
0.0033,11,4,16,.009874000,2047,5512,1.25511e+06
0.0033,12,16,16,.010564000,3866,3191,665856
0.0034,1,1,1,.009878000,7565,7632,1.78677e+06
0.0034,2,4,1,.009874000,5160,1159,268720
0.0034,3,16,1,.009805000,6010,407,91892.6
0.0034,4,1,2,.009331000,6471,12526,2.92477e+06
0.0034,5,4,2,.009896000,4304,2138,497857
0.0034,6,16,2,.009247000,5838,685,151557
0.0034,7,1,4,.009816000,1368,5631,1.31108e+06
0.0034,8,4,4,.009067000,3083,3385,782127
0.0034,9,16,4,.010306000,5048,1371,307052
0.0034,10,1,16,.009587000,396,6217,1.39886e+06
0.0034,11,4,16,.009043000,1299,5019,1.22318e+06
0.0034,12,16,16,.010242000,3493,3072,647168
0.0035,1,1,1,.009342000,8660,8604,1.95621e+06
0.0035,2,4,1,.009145000,5450,1383,313204
0.0035,3,16,1,.010212000,6589,428,93808
0.0035,4,1,2,.009673000,5984,11259,2.5531e+06
0.0035,5,4,2,.009263000,4729,2238,506713
0.0035,6,16,2,.009615000,5798,670,146097
0.0035,7,1,4,.009079000,1544,5946,1.34745e+06
0.0035,8,4,4,.009719000,3449,3375,759720
0.0035,9,16,4,.010553000,5227,1238,266602
0.0035,10,1,16,.008833000,356,5152,1.34648e+06
0.0035,11,4,16,.009800000,1254,5313,1.15621e+06
0.0035,12,16,16,.009882000,3641,3197,650109
0.0036,1,1,1,.010808000,9281,9243,2.03183e+06
0.0036,2,4,1,.009706000,5116,1543,337816
0.0036,3,16,1,.010284000,5656,432,91670.3
0.0036,4,1,2,.009455000,6931,13474,2.98122e+06
0.0036,5,4,2,.009518000,4680,2172,477067
0.0036,6,16,2,.010173000,6000,705,147598
0.0036,7,1,4,.011856000,1356,5858,1.2841e+06
0.0036,8,4,4,.009836000,3510,3532,764154
0.0036,9,16,4,.010772000,5818,1297,273576
0.0036,10,1,16,.009718000,471,6177,1.31291e+06
0.0036,11,4,16,.010000000,1423,6044,1.26839e+06
0.0036,12,16,16,.010249000,3200,3161,660255
0.0037,1,1,1,.010240000,9613,9560,2.05247e+06
0.0037,2,4,1,.009927000,5834,1588,340945
0.0037,3,16,1,.010974000,6577,374,76919.8
0.0037,4,1,2,.009914000,4523,9860,2.09913e+06
0.0037,5,4,2,.010053000,4945,2446,523268
0.0037,6,16,2,.010691000,6364,630,130694
0.0037,7,1,4,.010508000,1624,5704,1.21853e+06
0.0037,8,4,4,.010001000,3432,3428,730962
0.0037,9,16,4,.010612000,5805,1485,301199
0.0037,10,1,16,.010167000,515,6625,1.38084e+06
0.0037,11,4,16,.009963000,1662,5892,1.20311e+06
0.0037,12,16,16,.009857000,3431,3098,700305
0.0037,1,1,1,.010204000,9453,9289,1.98889e+06
0.0037,2,4,1,.009549000,5760,1415,301596
0.0037,3,16,1,.009234000,5239,304,76046.7
0.0037,4,1,2,.009606000,7125,14151,3.04128e+06
0.0037,5,4,2,.009948000,4993,2371,507622
0.0037,6,16,2,.011119000,5970,663,137483
0.0037,7,1,4,.010109000,1447,5995,1.28614e+06
0.0037,8,4,4,.009503000,3433,3285,699382
0.0037,9,16,4,.010222000,5983,1366,279873
0.0037,10,1,16,.009472000,54,0,0
0.0037,11,4,16,.010007000,1602,6280,1.28237e+06
0.0037,12,16,16,.010735000,4001,3417,658542
0.0038,1,1,1,.011058000,9378,9317,1.94622e+06
0.0038,2,4,1,.009947000,5898,1503,312582
0.0038,3,16,1,.010053000,6455,401,81775.2
0.0038,4,1,2,.009863000,6946,13664,2.85284e+06
0.0038,5,4,2,.009745000,4917,2423,503511
0.0038,6,16,2,.010244000,6624,763,153735
0.0038,7,1,4,.010576000,1442,5821,1.21057e+06
0.0038,8,4,4,.010108000,3659,3806,791209
0.0038,9,16,4,.009828000,5344,1118,266363
0.0038,10,1,16,.010397000,424,7261,1.46548e+06
0.0038,11,4,16,.009756000,1363,5384,1.24421e+06
0.0038,12,16,16,.010566000,4608,3756,727495
0.0039,1,1,1,.010633000,9604,9467,1.93133e+06
0.0039,2,4,1,.010553000,6016,1478,299754
0.0039,3,16,1,.011124000,7495,536,104975
0.0039,4,1,2,.010540000,4170,8590,1.79839e+06
0.0039,5,4,2,.011025000,5299,2584,523806
0.0039,6,16,2,.010735000,7040,707,139590
0.0039,7,1,4,.044399000,1067,6279,504763
0.0039,8,4,4,.010577000,3835,3512,705157
0.0039,9,16,4,.010015000,5932,1507,295850
0.0039,10,1,16,.010810000,339,6835,1.3335e+06
0.0039,11,4,16,.009963000,1600,5958,1.17256e+06
0.0039,12,16,16,.010996000,3187,3496,661580
0.0041,1,1,1,.009845000,9027,8918,1.95007e+06
0.0041,2,4,1,.009925000,6310,1597,308793
0.0041,3,16,1,.010371000,5935,349,77746.3
0.0041,4,1,2,.010248000,8277,16281,3.158e+06
0.0041,5,4,2,.010655000,5472,2501,484023
0.0041,6,16,2,.011074000,7291,841,166429
0.0041,7,1,4,.010951000,1441,6912,1.32588e+06
0.0041,8,4,4,.010293000,3377,3577,794006
0.0041,9,16,4,.011149000,5797,1663,308172
0.0041,10,1,16,.011710000,406,7383,1.38516e+06
0.0041,11,4,16,.011112000,1420,6356,1.19201e+06
0.0041,12,16,16,.010397000,3576,3461,755450
0.0042,1,1,1,.010439000,9301,9202,1.94676e+06
0.0042,2,4,1,.011335000,6615,1740,326631
0.0042,3,16,1,.011181000,7351,458,82806
0.0042,4,1,2,.010863000,4964,12503,2.36774e+06
0.0042,5,4,2,.011495000,5463,2393,452037
0.0042,6,16,2,.011426000,6878,830,151831
0.0042,7,1,4,.010149000,1534,6305,1.32201e+06
0.0042,8,4,4,.010693000,4140,4488,844173
0.0042,9,16,4,.010922000,6539,1319,240171
0.0042,10,1,16,.011263000,576,7935,1.45704e+06
0.0042,11,4,16,.011481000,1892,6391,1.16564e+06
0.0042,12,16,16,.011329000,4277,4400,764494
0.0043,1,1,1,.010742000,10299,10272,1.89382e+06
0.0043,2,4,1,.011167000,6569,1662,305060
0.0043,3,16,1,.011045000,7876,385,68902.3
0.0043,4,1,2,.010437000,8654,16977,3.13618e+06
0.0043,5,4,2,.010690000,5746,2658,488985
0.0043,6,16,2,.009802000,5926,776,171147
0.0043,7,1,4,.010844000,1845,7048,1.3012e+06
0.0043,8,4,4,.011576000,4006,3814,703326
0.0043,9,16,4,.012010000,6221,1685,301757
0.0043,10,1,16,.010239000,74,427,91745.5
0.0043,11,4,16,.011609000,2320,6049,1.06797e+06
0.0043,12,16,16,.011859000,4524,4283,730808
0.0044,1,1,1,.012050000,11146,11092,2.00781e+06
0.0044,2,4,1,.012213000,8156,1652,290557
0.0044,3,16,1,.009694000,6600,453,92227
0.0044,4,1,2,.010296000,7135,14027,2.53214e+06
0.0044,5,4,2,.010232000,5816,2868,516516
0.0044,6,16,2,.011098000,7115,902,157581
0.0044,7,1,4,.010678000,1801,7108,1.28135e+06
0.0044,8,4,4,.010636000,4134,4351,777470
0.0044,9,16,4,.011017000,6683,1449,270372
0.0044,10,1,16,.010098000,570,7354,1.44106e+06
0.0044,11,4,16,.010704000,1712,6152,1.06298e+06
0.0044,12,16,16,.010698000,4043,4101,756873
0.0045,1,1,1,.010792000,11067,11010,1.944e+06
0.0045,2,4,1,.010826000,7232,1779,313750
0.0045,3,16,1,.009822000,6016,135,28738.5
0.0045,4,1,2,.012084000,8685,16816,2.97288e+06
0.0045,5,4,2,.010588000,5948,2886,509263
0.0045,6,16,2,.011613000,8111,889,151576
0.0045,7,1,4,.010396000,1816,7230,1.27661e+06
0.0045,8,4,4,.011053000,4113,4655,815735
0.0045,9,16,4,.011184000,7179,1766,307666
0.0045,10,1,16,.010955000,489,8272,1.41634e+06
0.0045,11,4,16,.010891000,2074,6992,1.19686e+06
0.0045,12,16,16,.011332000,5085,4105,674868
0.0046,1,1,1,.012245000,11303,11214,1.93539e+06
0.0046,2,4,1,.011153000,6928,1789,308559
0.0046,3,16,1,.011314000,7543,395,73129
0.0046,4,1,2,.011407000,6912,13108,2.26482e+06
0.0046,5,4,2,.011697000,5897,2724,469626
0.0046,6,16,2,.011254000,7909,954,158323
0.0046,7,1,4,.011153000,1813,7434,1.28023e+06
0.0046,8,4,4,.011337000,4198,4183,716968
0.0046,9,16,4,.010390000,6367,1457,292825
0.0046,10,1,16,.011762000,481,8129,1.37164e+06
0.0046,11,4,16,.011080000,1898,7205,1.22011e+06
0.0046,12,16,16,.011743000,4296,4056,657301
0.0047,1,1,1,.011297000,12020,11865,2.00888e+06
0.0047,2,4,1,.011094000,7500,1830,309381
0.0047,3,16,1,.012066000,7532,455,75161.7
0.0047,4,1,2,.010531000,9355,18501,3.13452e+06
0.0047,5,4,2,.010936000,6254,3189,535337
0.0047,6,16,2,.011021000,7132,966,158546
0.0047,7,1,4,.011207000,1874,7609,1.28411e+06
0.0047,8,4,4,.011113000,4487,4554,761907
0.0047,9,16,4,.010759000,6832,1535,276404
0.0047,10,1,16,.010251000,411,7308,1.43471e+06
0.0047,11,4,16,.011333000,1598,7415,1.20393e+06
0.0047,12,16,16,.011786000,4449,4397,699000
0.0048,1,1,1,.011098000,10822,11087,1.8398e+06
0.0048,2,4,1,.011306000,7533,1810,298590
0.0048,3,16,1,.011006000,8467,476,76352.4
0.0048,4,1,2,.010867000,7599,15168,2.76386e+06
0.0048,5,4,2,.011787000,6354,2878,474666
0.0048,6,16,2,.012060000,8556,907,144758
0.0048,7,1,4,.011296000,1771,7567,1.25208e+06
0.0048,8,4,4,.011843000,4290,4388,723004
0.0048,9,16,4,.011768000,7609,1954,312757
0.0048,10,1,16,.012466000,467,8151,1.26254e+06
0.0048,11,4,16,.012678000,1838,6830,1.08242e+06
0.0048,12,16,16,.012438000,4524,5009,756384
0.0049,1,1,1,.011676000,11570,11644,1.89215e+06
0.0049,2,4,1,.010600000,7166,1620,299561
0.0049,3,16,1,.011461000,8550,445,70194.8
0.0049,4,1,2,.011162000,8118,16156,2.62292e+06
0.0049,5,4,2,.011390000,6225,3004,486927
0.0049,6,16,2,.012084000,8081,1155,182488
0.0049,7,1,4,.011593000,1891,7834,1.27087e+06
0.0049,8,4,4,.011366000,4698,4620,744964
0.0049,9,16,4,.011094000,7557,1770,279733
0.0049,10,1,16,.010988000,499,7276,1.35393e+06
0.0049,11,4,16,.011662000,1904,7377,1.15677e+06
0.0049,12,16,16,.012363000,4943,4435,671248
0.0051,1,1,1,.011570000,12192,12061,1.87833e+06
0.0051,2,4,1,.011734000,7896,1967,305838
0.0051,3,16,1,.012239000,9219,635,96103.5
0.0051,4,1,2,.012270000,9576,18881,2.9472e+06
0.0051,5,4,2,.011945000,6620,3577,554173
0.0051,6,16,2,.012119000,8546,1207,182231
0.0051,7,1,4,.012750000,2201,7881,1.2289e+06
0.0051,8,4,4,.011707000,4759,4822,747467
0.0051,9,16,4,.011899000,8133,2057,311082
0.0051,10,1,16,.011656000,621,8264,1.25676e+06
0.0051,11,4,16,.012133000,1910,7482,1.12939e+06
0.0051,12,16,16,.012064000,5054,4744,690271
0.0052,1,1,1,.011965000,12965,13015,1.99305e+06
0.0052,2,4,1,.011170000,8151,2056,314205
0.0052,3,16,1,.011439000,8304,564,92317.1
0.0052,4,1,2,.011586000,10386,20462,3.12324e+06
0.0052,5,4,2,.011551000,6747,3336,508172
0.0052,6,16,2,.011794000,8307,1102,165036
0.0052,7,1,4,.012251000,2106,8172,1.24794e+06
0.0052,8,4,4,.011399000,5242,4792,729074
0.0052,9,16,4,.012129000,7249,1640,246753
0.0052,10,1,16,.011492000,547,7886,1.30421e+06
0.0052,11,4,16,.011899000,2057,8171,1.21313e+06
0.0052,12,16,16,.011924000,5338,5130,750192
0.0053,1,1,1,.012594000,12981,12774,1.91999e+06
0.0053,2,4,1,.013195000,8492,1951,292283
0.0053,3,16,1,.012926000,9294,452,65438.8
0.0053,4,1,2,.012250000,6493,11634,1.74935e+06
0.0053,5,4,2,.012531000,6957,3555,530229
0.0053,6,16,2,.013260000,8556,1091,158688
0.0053,7,1,4,.012691000,1946,8551,1.28012e+06
0.0053,8,4,4,.013222000,5284,5026,743086
0.0053,9,16,4,.012590000,8010,1922,279679
0.0053,10,1,16,.011697000,636,8625,1.26031e+06
0.0053,11,4,16,.012399000,2144,7618,1.11673e+06
0.0053,12,16,16,.012090000,4868,4663,677625
0.0054,1,1,1,.012328000,12428,12566,1.8524e+06
0.0054,2,4,1,.011525000,8206,2078,305871
0.0054,3,16,1,.011229000,7558,470,83136.2
0.0054,4,1,2,.014341000,8100,16032,2.36381e+06
0.0054,5,4,2,.012557000,7074,3599,529165
0.0054,6,16,2,.013130000,8814,1029,147359
0.0054,7,1,4,.013501000,2177,8297,1.21613e+06
0.0054,8,4,4,.012449000,5090,5189,755817
0.0054,9,16,4,.012512000,7235,1819,270345
0.0054,10,1,16,.012389000,687,9403,1.35259e+06
0.0054,11,4,16,.014137000,1946,7566,1.08385e+06
0.0054,12,16,16,.012444000,5046,4819,685877
0.0055,1,1,1,.012429000,13714,13659,1.97893e+06
0.0055,2,4,1,.012150000,9036,2118,305262
0.0055,3,16,1,.012225000,9237,598,84634.1
0.0055,4,1,2,.011779000,10726,20869,3.01993e+06
0.0055,5,4,2,.012272000,7256,3471,503293
0.0055,6,16,2,.011502000,7880,1124,181886
0.0055,7,1,4,.012777000,2204,8615,1.24239e+06
0.0055,8,4,4,.012243000,5275,5222,749556
0.0055,9,16,4,.012205000,8286,2082,292770
0.0055,10,1,16,.012002000,557,9244,1.31052e+06
0.0055,11,4,16,.013180000,2063,8429,1.18748e+06
0.0055,12,16,16,.012233000,4988,4889,711317
0.0056,1,1,1,.011563000,12509,12472,1.98994e+06
0.0056,2,4,1,.012389000,8925,2203,312490
0.0056,3,16,1,.013114000,9956,567,79094.1
0.0056,4,1,2,.012464000,8569,15977,2.27319e+06
0.0056,5,4,2,.012284000,7346,3795,537016
0.0056,6,16,2,.012548000,9013,1046,144697
0.0056,7,1,4,.013083000,2259,9100,1.29145e+06
0.0056,8,4,4,.012479000,5901,5594,789651
0.0056,9,16,4,.012671000,8660,1945,268469
0.0056,10,1,16,.012385000,589,8990,1.23319e+06
0.0056,11,4,16,.012666000,2203,8488,1.17034e+06
0.0056,12,16,16,.012360000,5223,4931,716761
0.0057,1,1,1,.016264000,13937,14000,1.95838e+06
0.0057,2,4,1,.012292000,9232,2280,317764
0.0057,3,16,1,.012818000,10010,694,94504.8
0.0057,4,1,2,.011976000,11272,22049,3.07963e+06
0.0057,5,4,2,.012102000,6966,3434,526126
0.0057,6,16,2,.012595000,9210,1191,162011
0.0057,7,1,4,.012340000,2102,8926,1.24386e+06
0.0057,8,4,4,.012663000,5494,5674,786901
0.0057,9,16,4,.012339000,8646,2097,284531
0.0057,10,1,16,.012631000,607,10166,1.39315e+06
0.0057,11,4,16,.012739000,2524,8850,1.19526e+06
0.0057,12,16,16,.012701000,5595,5851,764457
0.0058,1,1,1,.013739000,14168,14181,1.94915e+06
0.0058,2,4,1,.012696000,9071,2102,287884
0.0058,3,16,1,.013179000,10295,702,94379.2
0.0058,4,1,2,.013216000,6968,19035,2.6137e+06
0.0058,5,4,2,.012956000,7707,3844,523382
0.0058,6,16,2,.013531000,9699,1104,142782
0.0058,7,1,4,.012128000,2422,9363,1.28429e+06
0.0058,8,4,4,.012153000,5565,5469,747551
0.0058,9,16,4,.012895000,9370,2025,269227
0.0058,10,1,16,.013025000,552,9420,1.26359e+06
0.0058,11,4,16,.012980000,2185,8632,1.1546e+06
0.0058,12,16,16,.012516000,5539,5352,762817
0.0059,1,1,1,.012698000,14071,13930,1.88301e+06
0.0059,2,4,1,.012929000,9128,2282,309416
0.0059,3,16,1,.013336000,10188,733,96844.5
0.0059,4,1,2,.012857000,8704,17169,2.31605e+06
0.0059,5,4,2,.013070000,7275,3737,500167
0.0059,6,16,2,.012861000,9422,1284,170337
0.0059,7,1,4,.011451000,1867,7723,1.29337e+06
0.0059,8,4,4,.012493000,5681,5758,774276
0.0059,9,16,4,.013141000,8418,2370,310013
0.0059,10,1,16,.012489000,674,9880,1.3108e+06
0.0059,11,4,16,.011572000,2080,7536,1.18069e+06
0.0059,12,16,16,.021754000,4622,4941,752670
0.006,1,1,1,.012847000,14786,14803,1.96363e+06
0.006,2,4,1,.012327000,9152,2334,309414
0.006,3,16,1,.012960000,10478,598,77763.4
0.006,4,1,2,.012499000,10061,20182,2.6769e+06
0.006,5,4,2,.012560000,8174,3841,507725
0.006,6,16,2,.011792000,8209,1015,161327
0.006,7,1,4,.012659000,2372,9557,1.27007e+06
0.006,8,4,4,.012761000,5513,6310,833342
0.006,9,16,4,.013451000,8217,2295,295354
0.006,10,1,16,.012804000,661,10646,1.38857e+06
0.006,11,4,16,.013239000,2484,9413,1.17457e+06
0.006,12,16,16,.014227000,6024,6282,750642
0.007,1,1,1,.015990000,17435,17399,1.98414e+06
0.007,2,4,1,.013807000,11339,2756,313207
0.007,3,16,1,.014915000,12519,894,99901.6
0.007,4,1,2,.014023000,12788,25504,2.90057e+06
0.007,5,4,2,.014030000,8879,4528,512693
0.007,6,16,2,.014646000,11472,1555,173615
0.007,7,1,4,.013481000,2728,11181,1.26938e+06
0.007,8,4,4,.013873000,6288,6312,761076
0.007,9,16,4,.014491000,10443,3212,359243
0.007,10,1,16,.014422000,687,11965,1.32698e+06
0.007,11,4,16,.015085000,2784,10702,1.18402e+06
0.007,12,16,16,.015116000,6597,7022,769906
0.008,1,1,1,.015761000,17030,17162,1.83906e+06
0.008,2,4,1,.016427000,12774,3066,305067
0.008,3,16,1,.016421000,14535,788,76959.7
0.008,4,1,2,.016097000,11453,21981,2.18887e+06
0.008,5,4,2,.015993000,10973,5177,514107
0.008,6,16,2,.015130000,12380,1821,189530
0.008,7,1,4,.015310000,3200,12777,1.27023e+06
0.008,8,4,4,.015842000,7046,7387,733001
0.008,9,16,4,.014629000,9492,2238,258418
0.008,10,1,16,.016514000,657,8036,787431
0.008,11,4,16,.016790000,2795,12107,1.17771e+06
0.008,12,16,16,.015104000,6502,5908,673321
0.009,1,1,1,.017932000,20408,20267,1.79645e+06
0.009,2,4,1,.016044000,13191,3348,315596
0.009,3,16,1,.016678000,15562,826,76264
0.009,4,1,2,.016946000,16168,31687,2.80737e+06
0.009,5,4,2,.017275000,12679,5870,518488
0.009,6,16,2,.017471000,13656,1647,143444
0.009,7,1,4,.017969000,4224,15999,1.38962e+06
0.009,8,4,4,.016350000,8072,7918,765290
0.009,9,16,4,.016339000,12467,3170,307851
0.009,10,1,16,.022716000,64,162,11044.3
0.009,11,4,16,.017187000,3354,13400,1.16966e+06
0.009,12,16,16,.017407000,8466,8214,704732
0.01,1,1,1,.018467000,24511,24464,1.95175e+06
0.01,2,4,1,.017936000,15571,3969,316409
0.01,3,16,1,.015899000,13776,837,81081.7
0.01,4,1,2,.017575000,11217,24572,2.14263e+06
0.01,5,4,2,.017625000,12518,6465,539778
0.01,6,16,2,.016438000,14325,1606,151479
0.01,7,1,4,.018215000,4004,16138,1.28605e+06
0.01,8,4,4,.017334000,9134,9166,786212
0.01,9,16,4,.018202000,15122,3577,281045
0.01,10,1,16,.017880000,559,6375,522056
0.01,11,4,16,.017319000,3376,13289,1.13196e+06
0.01,12,16,16,.018542000,9213,8749,673339
0.021,1,1,1,.031393000,51972,52057,1.99797e+06
0.021,2,4,1,.031523000,32007,8331,320072
0.021,3,16,1,.028027000,28999,1724,76564.7
0.021,4,1,2,.032035000,35881,71054,2.72936e+06
0.021,5,4,2,.029767000,24928,12716,519762
0.021,6,16,2,.027575000,26811,3358,152568
0.021,7,1,4,.031558000,8123,33060,1.26922e+06
0.021,8,4,4,.027827000,15068,14932,688567
0.021,9,16,4,.032676000,27816,7751,295060
0.021,10,1,16,.032454000,2281,33093,1.26315e+06
0.021,11,4,16,.033025000,6986,27511,1.04826e+06
0.021,12,16,16,.032452000,17248,18012,686077
0.0031,1,1,1,.009733000,6920,6818,1.73325e+06
0.0031,2,4,1,.010083000,4716,1400,355420
0.0031,3,16,1,.009766000,5474,394,96401.3
0.0031,4,1,2,.010727000,4344,8871,2.26515e+06
0.0031,5,4,2,.010836000,4023,1723,435734
0.0031,6,16,2,.010618000,5832,698,170265
0.0031,7,1,4,.010326000,1239,4757,1.20933e+06
0.0031,8,4,4,.010070000,3439,3774,954553
0.0031,9,16,4,.010389000,5090,1297,312279
0.0031,10,1,16,.011037000,107,317,77477.1
0.0031,11,4,16,.011317000,1371,5527,1.30951e+06
0.0031,12,16,16,.011021000,3165,2383,536815
0.0041,1,1,1,.010836000,9572,9640,1.86363e+06
0.0041,2,4,1,.011141000,5891,1530,295063
0.0041,3,16,1,.011373000,6126,311,57674.9
0.0041,4,1,2,.012489000,2848,6136,1.19215e+06
0.0041,5,4,2,.010964000,4801,2597,498961
0.0041,6,16,2,.011114000,5826,729,147036
0.0041,7,1,4,.010930000,1871,6449,1.2439e+06
0.0041,8,4,4,.010532000,3580,3590,682433
0.0041,9,16,4,.010775000,5529,1513,298769
0.0041,10,1,16,.011172000,347,5970,1.10546e+06
0.0041,11,4,16,.010577000,1568,5438,1.02151e+06
0.0041,12,16,16,.011383000,3699,4114,727481
0.0051,1,1,1,.011708000,11966,12024,1.87044e+06
0.0051,2,4,1,.011069000,7024,2019,359186
0.0051,3,16,1,.012109000,8127,537,81896.3
0.0051,4,1,2,.011945000,4723,9416,1.4725e+06
0.0051,5,4,2,.012205000,5836,2966,460980
0.0051,6,16,2,.012436000,7169,1070,162561
0.0051,7,1,4,.012436000,1923,7984,1.23874e+06
0.0051,8,4,4,.012277000,4076,4249,659557
0.0051,9,16,4,.012728000,6688,1532,228053
0.0051,10,1,16,.012534000,630,7829,1.18422e+06
0.0051,11,4,16,.012124000,1818,6138,990734
0.0051,12,16,16,.015161000,1437,4093,598563
0.0061,1,1,1,.013323000,14168,14272,1.8574e+06
0.0061,2,4,1,.013179000,8820,2208,287592
0.0061,3,16,1,.013272000,11188,482,61619.1
0.0061,4,1,2,.013169000,6279,11582,1.5121e+06
0.0061,5,4,2,.013199000,8003,4157,541470
0.0061,6,16,2,.013241000,10134,1304,166324
0.0061,7,1,4,.012931000,2197,9419,1.23255e+06
0.0061,8,4,4,.011884000,4805,5091,777423
0.0061,9,16,4,.013974000,8772,2467,312466
0.0061,10,1,16,.013471000,629,9742,1.1989e+06
0.0061,11,4,16,.013225000,2042,9053,1.14738e+06
0.0061,12,16,16,.013639000,5556,5417,666291
0.0071,1,1,1,.012824000,14745,14774,1.96881e+06
0.0071,2,4,1,.013902000,10738,2751,326985
0.0071,3,16,1,.014633000,10835,691,75968.9
0.0071,4,1,2,.013945000,8199,14614,1.68184e+06
0.0071,5,4,2,.014505000,9016,4895,548621
0.0071,6,16,2,.013086000,8815,1192,155209
0.0071,7,1,4,.014274000,2700,11270,1.25949e+06
0.0071,8,4,4,.014566000,6817,6166,685955
0.0071,9,16,4,.013329000,7902,2419,320009
0.0071,10,1,16,.014837000,679,11445,1.24203e+06
0.0071,11,4,16,.014016000,2507,9908,1.08583e+06
0.0071,12,16,16,.014608000,6485,6272,661810
0.0081,1,1,1,.015912000,19059,19225,1.89398e+06
0.0081,2,4,1,.013778000,10270,2711,324047
0.0081,3,16,1,.015221000,12292,835,91624
0.0081,4,1,2,.013953000,6089,10544,1.24982e+06
0.0081,5,4,2,.016124000,9582,5185,508666
0.0081,6,16,2,.016921000,11867,1377,133068
0.0081,7,1,4,.016430000,3336,12999,1.27705e+06
0.0081,8,4,4,.014497000,6407,6697,738889
0.0081,9,16,4,.016115000,11425,2734,263659
0.0081,10,1,16,.015728000,405,6135,594514
0.0081,11,4,16,.016340000,2740,10880,1.04036e+06
0.0081,12,16,16,.017118000,8047,7773,739654
0.0091,1,1,1,.019886000,20825,21133,1.84998e+06
0.0091,2,4,1,.017056000,14318,4408,385743
0.0091,3,16,1,.016225000,17040,744,71746
0.0091,4,1,2,.016839000,7956,16442,1.44223e+06
0.0091,5,4,2,.015683000,10323,5592,556900
0.0091,6,16,2,.017686000,18561,1765,150429
0.0091,7,1,4,.018935000,3719,14156,1.24013e+06
0.0091,8,4,4,.017116000,8195,7970,709511
0.0091,9,16,4,.017438000,12596,2854,249438
0.0091,10,1,16,.018235000,979,15423,1.32701e+06
0.0091,11,4,16,.017667000,3612,13430,1.15854e+06
0.0091,12,16,16,.017926000,8430,8640,730982
0.01,1,1,1,.019035000,24591,24515,1.95282e+06
0.01,2,4,1,.018042000,14229,3458,292837
0.01,3,16,1,.018354000,16405,1078,84941.2
0.01,4,1,2,.018331000,13677,28798,2.29759e+06
0.01,5,4,2,.017771000,12026,6111,523154
0.01,6,16,2,.015562000,12328,1493,143707
0.01,7,1,4,.018076000,3893,16168,1.28856e+06
0.01,8,4,4,.016868000,7891,7866,730075
0.01,9,16,4,.019467000,13420,2983,233838
0.01,10,1,16,.018775000,904,15558,1.2272e+06
0.01,11,4,16,.019365000,3791,14878,1.13632e+06
0.01,12,16,16,.019117000,9439,9664,734735
0.011,1,1,1,.020445000,26107,25663,1.86276e+06
0.011,2,4,1,.018122000,14216,3706,313003
0.011,3,16,1,.020293000,16295,1108,79432.5
0.011,4,1,2,.020050000,12819,25901,1.87811e+06
0.011,5,4,2,.017459000,12069,5537,489176
0.011,6,16,2,.019622000,17883,2404,172007
0.011,7,1,4,.018435000,4203,16018,1.24961e+06
0.011,8,4,4,.019459000,10278,10742,777621
0.011,9,16,4,.019968000,15393,4025,287674
0.011,10,1,16,.019642000,1080,18888,1.35873e+06
0.011,11,4,16,.019917000,4103,14699,1.04864e+06
0.011,12,16,16,.020595000,10503,9589,666086
0.012,1,1,1,.021507000,27689,27361,1.82104e+06
0.012,2,4,1,.019252000,16309,4036,304478
0.012,3,16,1,.020807000,18059,1171,81486.6
0.012,4,1,2,.019314000,14319,27281,2.05915e+06
0.012,5,4,2,.020496000,14639,7329,507745
0.012,6,16,2,.021131000,17855,2088,136747
0.012,7,1,4,.019075000,4227,16808,1.28582e+06
0.012,8,4,4,.020634000,10828,11346,752734
0.012,9,16,4,.019894000,15800,4453,310719
0.012,10,1,16,.020132000,1269,17403,1.17627e+06
0.012,11,4,16,.019337000,3879,15458,1.12148e+06
0.012,12,16,16,.020872000,10901,10507,688052
0.013,1,1,1,.021858000,32088,32026,1.9638e+06
0.013,2,4,1,.022531000,19610,5158,316482
0.013,3,16,1,.022164000,20637,1185,72209.3
0.013,4,1,2,.022509000,14362,30834,1.89213e+06
0.013,5,4,2,.022080000,16670,8524,522355
0.013,6,16,2,.023755000,18689,2406,146111
0.013,7,1,4,.022251000,5045,21463,1.31629e+06
0.013,8,4,4,.022467000,11894,11911,729516
0.013,9,16,4,.023169000,18206,4717,280026
0.013,10,1,16,.022315000,1669,22498,1.37062e+06
0.013,11,4,16,.022001000,4973,19752,1.20172e+06
0.013,12,16,16,.022556000,12119,12233,728847
0.014,1,1,1,.023501000,35196,35066,1.99964e+06
0.014,2,4,1,.023007000,21615,5560,316716
0.014,3,16,1,.022823000,22896,1479,85777.3
0.014,4,1,2,.022970000,25143,50241,2.86418e+06
0.014,5,4,2,.019715000,14543,7135,506538
0.014,6,16,2,.023097000,21010,2762,159759
